Dyad,Cov,SectionStartTime,SoundID,Start,End,Duration,SoundType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min
42,1,0,22,1640,1662,23,1,7.0,0.0,0.0,16.0,7.0,0.0,0.0,16.0,7.0,0.0,16.0,7.0,0.0,0.0,16.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,16.0,7.0,0.0,16.0,7.0,0.0,0.0,16.0,7.0,0.0,16.0
42,1,0,23,1663,1848,186,3,71.0,0.0,0.0,115.0,23.666666666666668,0.0,0.0,38.333333333333336,23.666666666666668,0.0,38.333333333333336,25.0,0.0,0.0,11.0,25.0,0.0,11.0,6.5996632910744433,0.0,0.0,45.908120801831515,6.5996632910744433,0.0,45.908120801831515,3.0,0.0,0.0,3.0,3.0,0.0,3.0,31.0,0.0,0.0,103.0,31.0,0.0,103.0,15.0,0.0,0.0,1.0,15.0,0.0,1.0
42,1,0,24,1849,2040,192,1,158.0,16.0,18.0,0.0,79.0,16.0,18.0,0.0,192.0,34.0,18.0,79.0,16.0,18.0,0.0,192.0,34.0,18.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,141.0,16.0,18.0,0.0,192.0,34.0,18.0,17.0,16.0,18.0,0.0,192.0,34.0,18.0
42,1,0,25,2041,2140,100,3,27.0,18.0,0.0,55.0,27.0,18.0,0.0,55.0,45.0,18.0,55.0,27.0,18.0,0.0,55.0,45.0,18.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0,18.0,0.0,55.0,45.0,18.0,55.0,27.0,18.0,0.0,55.0,45.0,18.0,55.0
42,1,0,26,2141,2204,64,1,40.0,0.0,0.0,24.0,40.0,0.0,0.0,24.0,40.0,0.0,24.0,40.0,0.0,0.0,24.0,40.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,40.0,0.0,0.0,24.0,40.0,0.0,24.0,40.0,0.0,0.0,24.0,40.0,0.0,24.0
42,1,0,27,2205,2467,263,3,137.0,0.0,0.0,126.0,45.666666666666664,0.0,0.0,42.0,45.666666666666664,0.0,42.0,42.0,0.0,0.0,36.0,42.0,0.0,36.0,14.522013940527977,0.0,0.0,12.961481396815721,14.522013940527977,0.0,12.961481396815721,3.0,0.0,0.0,3.0,3.0,0.0,3.0,65.0,0.0,0.0,60.0,65.0,0.0,60.0,30.0,0.0,0.0,30.0,30.0,0.0,30.0
42,1,0,28,2468,2593,126,1,62.0,0.0,0.0,64.0,62.0,0.0,0.0,64.0,62.0,0.0,64.0,62.0,0.0,0.0,64.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,62.0,0.0,0.0,64.0,62.0,0.0,64.0,62.0,0.0,0.0,64.0,62.0,0.0,64.0
42,1,0,29,2594,2628,35,3,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0
42,1,0,30,2629,2841,213,1,119.0,0.0,33.0,61.0,59.5,0.0,33.0,20.333333333333332,50.666666666666664,33.0,47.0,59.5,0.0,33.0,9.0,33.0,33.0,47.0,28.5,0.0,0.0,18.190351532856337,26.411277052720408,0.0,41.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,88.0,0.0,33.0,46.0,88.0,33.0,88.0,31.0,0.0,33.0,6.0,31.0,33.0,6.0
42,1,0,31,2842,2996,155,3,0.0,84.0,0.0,71.0,0.0,42.0,0.0,35.5,42.0,42.0,35.5,0.0,42.0,0.0,35.5,42.0,42.0,35.5,0.0,15.0,0.0,6.5,15.0,15.0,6.5,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,57.0,0.0,42.0,57.0,57.0,42.0,0.0,27.0,0.0,29.0,27.0,27.0,29.0
42,1,0,32,2997,2999,3,1,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0
42,1,3000,0,3000,3166,167,1,76.0,6.0,5.0,80.0,38.0,6.0,5.0,80.0,43.5,5.5,42.5,38.0,6.0,5.0,80.0,43.5,5.5,42.5,13.0,0.0,0.0,0.0,12.5,0.5,37.5,2.0,1.0,1.0,1.0,2.0,2.0,2.0,51.0,6.0,5.0,80.0,56.0,6.0,80.0,25.0,6.0,5.0,80.0,31.0,5.0,5.0
42,1,3000,1,3167,3219,53,3,0.0,26.0,13.0,14.0,0.0,26.0,13.0,14.0,19.5,19.5,27.0,0.0,26.0,13.0,14.0,19.5,19.5,27.0,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,26.0,13.0,14.0,26.0,26.0,27.0,0.0,26.0,13.0,14.0,13.0,13.0,27.0
42,1,3000,2,3220,3250,31,1,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,31.0,0.0
42,1,3000,3,3251,3354,104,3,0.0,53.0,11.0,40.0,0.0,26.5,11.0,40.0,32.0,32.0,25.5,0.0,26.5,11.0,40.0,32.0,32.0,25.5,0.0,25.5,0.0,0.0,31.0,31.0,14.5,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,52.0,11.0,40.0,63.0,63.0,40.0,0.0,1.0,11.0,40.0,1.0,1.0,11.0
42,1,3000,4,3355,3576,222,1,0.0,113.0,25.0,84.0,0.0,113.0,12.5,84.0,69.0,69.0,54.5,0.0,113.0,12.5,84.0,69.0,69.0,54.5,0.0,0.0,10.5,0.0,67.0,67.0,31.5,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,113.0,23.0,84.0,136.0,136.0,86.0,0.0,113.0,2.0,84.0,2.0,2.0,23.0
42,1,3000,5,3577,3680,104,3,93.0,0.0,11.0,0.0,93.0,0.0,11.0,0.0,104.0,11.0,11.0,93.0,0.0,11.0,0.0,104.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,93.0,0.0,11.0,0.0,104.0,11.0,11.0,93.0,0.0,11.0,0.0,104.0,11.0,11.0
42,1,3000,6,3681,3708,28,1,16.0,0.0,0.0,12.0,16.0,0.0,0.0,12.0,16.0,0.0,12.0,16.0,0.0,0.0,12.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,12.0,16.0,0.0,12.0,16.0,0.0,0.0,12.0,16.0,0.0,12.0
42,1,3000,7,3709,4071,363,3,137.0,0.0,0.0,226.0,45.666666666666664,0.0,0.0,56.5,45.666666666666664,0.0,56.5,34.0,0.0,0.0,43.5,34.0,0.0,43.5,20.885933597094056,0.0,0.0,43.21168823362494,20.885933597094056,0.0,43.21168823362494,3.0,0.0,0.0,4.0,3.0,0.0,4.0,75.0,0.0,0.0,127.0,75.0,0.0,127.0,28.0,0.0,0.0,12.0,28.0,0.0,12.0
42,1,3000,8,4072,4485,414,1,125.0,67.0,114.0,108.0,62.5,33.5,57.0,27.0,76.5,45.25,55.5,62.5,33.5,57.0,24.0,81.0,33.5,33.0,31.5,14.5,39.0,22.135943621178654,19.817921182606415,31.68102744546016,60.586714715356536,2.0,2.0,2.0,4.0,4.0,4.0,4.0,94.0,48.0,96.0,59.0,96.0,96.0,155.0,31.0,19.0,18.0,1.0,48.0,18.0,1.0
42,1,3000,9,4486,4698,213,3,44.0,0.0,2.0,167.0,44.0,0.0,2.0,167.0,46.0,2.0,84.5,44.0,0.0,2.0,167.0,46.0,2.0,84.5,0.0,0.0,0.0,0.0,0.0,0.0,82.5,1.0,0.0,1.0,1.0,1.0,1.0,2.0,44.0,0.0,2.0,167.0,46.0,2.0,167.0,44.0,0.0,2.0,167.0,46.0,2.0,2.0
42,1,3000,10,4699,4983,285,1,86.0,120.0,35.0,44.0,86.0,120.0,35.0,44.0,241.0,155.0,39.5,86.0,120.0,35.0,44.0,241.0,155.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,86.0,120.0,35.0,44.0,241.0,155.0,44.0,86.0,120.0,35.0,44.0,241.0,155.0,35.0
42,1,3000,11,4984,5159,176,3,78.0,0.0,0.0,98.0,78.0,0.0,0.0,98.0,78.0,0.0,98.0,78.0,0.0,0.0,98.0,78.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,78.0,0.0,0.0,98.0,78.0,0.0,98.0,78.0,0.0,0.0,98.0,78.0,0.0,98.0
42,1,3000,12,5160,5199,40,1,0.0,9.0,0.0,31.0,0.0,9.0,0.0,31.0,9.0,9.0,31.0,0.0,9.0,0.0,31.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,31.0,9.0,9.0,31.0,0.0,9.0,0.0,31.0,9.0,9.0,31.0
42,1,3000,13,5200,5286,87,3,10.0,16.0,19.0,42.0,10.0,16.0,19.0,42.0,22.5,17.5,61.0,10.0,16.0,19.0,42.0,22.5,17.5,61.0,0.0,0.0,0.0,0.0,6.5,1.5,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,10.0,16.0,19.0,42.0,29.0,19.0,61.0,10.0,16.0,19.0,42.0,16.0,16.0,61.0
42,1,3000,14,5287,5395,109,1,73.0,20.0,0.0,16.0,36.5,20.0,0.0,16.0,46.5,20.0,16.0,36.5,20.0,0.0,16.0,46.5,20.0,16.0,22.5,0.0,0.0,0.0,32.5,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,59.0,20.0,0.0,16.0,79.0,20.0,16.0,14.0,20.0,0.0,16.0,14.0,20.0,16.0
42,1,3000,15,5396,5493,98,3,34.0,0.0,0.0,64.0,34.0,0.0,0.0,64.0,34.0,0.0,64.0,34.0,0.0,0.0,64.0,34.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,0.0,0.0,64.0,34.0,0.0,64.0,34.0,0.0,0.0,64.0,34.0,0.0,64.0
42,1,3000,16,5494,5597,104,1,38.0,36.0,0.0,30.0,38.0,36.0,0.0,15.0,74.0,36.0,15.0,38.0,36.0,0.0,15.0,74.0,36.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,38.0,36.0,0.0,18.0,74.0,36.0,18.0,38.0,36.0,0.0,12.0,74.0,36.0,12.0
42,1,3000,17,5598,5643,46,3,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0
42,1,3000,18,5644,5839,196,1,50.0,58.0,3.0,85.0,50.0,58.0,3.0,42.5,55.5,30.5,29.333333333333332,50.0,58.0,3.0,42.5,55.5,30.5,13.0,0.0,0.0,0.0,29.5,2.5,27.5,30.444849956747841,1.0,1.0,1.0,2.0,2.0,2.0,3.0,50.0,58.0,3.0,72.0,58.0,58.0,72.0,50.0,58.0,3.0,13.0,53.0,3.0,3.0
42,1,3000,19,5840,5858,19,3,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,19.0,19.0,19.0,0.0,0.0,19.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,19.0,0.0,19.0,19.0,19.0,0.0,0.0,19.0,0.0,19.0,19.0,19.0
42,1,3000,20,5859,5999,141,1,0.0,50.0,30.0,61.0,0.0,50.0,15.0,30.5,40.0,40.0,45.5,0.0,50.0,15.0,30.5,40.0,40.0,45.5,0.0,0.0,11.0,11.5,36.0,36.0,26.5,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,50.0,26.0,42.0,76.0,76.0,72.0,0.0,50.0,4.0,19.0,4.0,4.0,19.0
42,1,6000,0,6000,6584,585,1,332.0,98.0,26.0,129.0,83.0,98.0,26.0,43.0,228.0,62.0,38.75,78.5,98.0,26.0,46.0,228.0,62.0,38.0,29.908192857476362,0.0,0.0,9.6263527187957685,168.0,36.0,11.121488209767612,4.0,1.0,1.0,3.0,2.0,2.0,4.0,125.0,98.0,26.0,53.0,396.0,98.0,53.0,50.0,98.0,26.0,30.0,60.0,26.0,26.0
42,1,6000,1,6585,6810,226,3,0.0,175.0,0.0,51.0,0.0,175.0,0.0,25.5,175.0,175.0,25.5,0.0,175.0,0.0,25.5,175.0,175.0,25.5,0.0,0.0,0.0,19.5,0.0,0.0,19.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,175.0,0.0,45.0,175.0,175.0,45.0,0.0,175.0,0.0,6.0,175.0,175.0,6.0
42,1,6000,2,6811,6888,78,1,3.0,43.0,0.0,32.0,3.0,43.0,0.0,32.0,46.0,43.0,32.0,3.0,43.0,0.0,32.0,46.0,43.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,43.0,0.0,32.0,46.0,43.0,32.0,3.0,43.0,0.0,32.0,46.0,43.0,32.0
42,1,6000,3,6889,7195,307,3,151.0,0.0,0.0,156.0,50.333333333333336,0.0,0.0,78.0,50.333333333333336,0.0,78.0,41.0,0.0,0.0,78.0,41.0,0.0,78.0,33.319997332266134,0.0,0.0,21.0,33.319997332266134,0.0,21.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,95.0,0.0,0.0,99.0,95.0,0.0,99.0,15.0,0.0,0.0,57.0,15.0,0.0,57.0
42,1,6000,4,7196,7262,67,1,7.0,0.0,0.0,60.0,7.0,0.0,0.0,60.0,7.0,0.0,60.0,7.0,0.0,0.0,60.0,7.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,60.0,7.0,0.0,60.0,7.0,0.0,0.0,60.0,7.0,0.0,60.0
42,1,6000,5,7263,7305,43,3,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
42,1,6000,6,7306,7541,236,1,186.0,0.0,0.0,50.0,186.0,0.0,0.0,25.0,186.0,0.0,25.0,186.0,0.0,0.0,25.0,186.0,0.0,25.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,186.0,0.0,0.0,41.0,186.0,0.0,41.0,186.0,0.0,0.0,9.0,186.0,0.0,9.0
42,1,6000,7,7542,7676,135,3,113.0,0.0,0.0,22.0,113.0,0.0,0.0,22.0,113.0,0.0,22.0,113.0,0.0,0.0,22.0,113.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,113.0,0.0,0.0,22.0,113.0,0.0,22.0,113.0,0.0,0.0,22.0,113.0,0.0,22.0
42,1,6000,8,7677,8000,324,1,236.0,0.0,36.0,52.0,78.666666666666671,0.0,36.0,26.0,90.666666666666671,36.0,44.0,50.0,0.0,36.0,26.0,86.0,36.0,44.0,77.804598550185673,0.0,0.0,4.0,75.190129375839987,0.0,22.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,185.0,0.0,36.0,30.0,185.0,36.0,66.0,1.0,0.0,36.0,22.0,1.0,36.0,22.0
42,1,6000,9,8001,8155,155,3,131.0,24.0,0.0,0.0,65.5,24.0,0.0,0.0,155.0,24.0,0.0,65.5,24.0,0.0,0.0,155.0,24.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,114.0,24.0,0.0,0.0,155.0,24.0,0.0,17.0,24.0,0.0,0.0,155.0,24.0,0.0
42,1,6000,10,8156,8205,50,1,10.0,14.0,0.0,26.0,10.0,14.0,0.0,26.0,12.0,14.0,26.0,10.0,14.0,0.0,26.0,12.0,14.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,10.0,14.0,0.0,26.0,14.0,14.0,26.0,10.0,14.0,0.0,26.0,10.0,14.0,26.0
42,1,6000,11,8206,8235,30,3,0.0,5.0,0.0,25.0,0.0,5.0,0.0,25.0,5.0,5.0,25.0,0.0,5.0,0.0,25.0,5.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,25.0,5.0,5.0,25.0,0.0,5.0,0.0,25.0,5.0,5.0,25.0
42,1,6000,12,8236,8635,400,1,246.0,29.0,66.0,59.0,123.0,29.0,33.0,19.666666666666668,113.66666666666667,31.666666666666668,41.666666666666664,123.0,29.0,33.0,20.0,29.0,29.0,49.0,84.0,0.0,16.0,0.47140452079103168,128.31558318804807,13.199326582148887,15.584892970081281,2.0,1.0,2.0,3.0,3.0,3.0,3.0,207.0,29.0,49.0,20.0,295.0,49.0,56.0,39.0,29.0,17.0,19.0,17.0,17.0,20.0
42,1,6000,13,8636,8827,192,3,26.0,166.0,0.0,0.0,26.0,166.0,0.0,0.0,192.0,166.0,0.0,26.0,166.0,0.0,0.0,192.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,26.0,166.0,0.0,0.0,192.0,166.0,0.0,26.0,166.0,0.0,0.0,192.0,166.0,0.0
42,1,6000,14,8828,8881,54,1,2.0,6.0,0.0,46.0,2.0,6.0,0.0,46.0,4.0,6.0,46.0,2.0,6.0,0.0,46.0,4.0,6.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,6.0,0.0,46.0,6.0,6.0,46.0,2.0,6.0,0.0,46.0,2.0,6.0,46.0
42,1,6000,15,8882,8915,34,3,20.0,0.0,0.0,14.0,20.0,0.0,0.0,14.0,20.0,0.0,14.0,20.0,0.0,0.0,14.0,20.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,0.0,0.0,14.0,20.0,0.0,14.0,20.0,0.0,0.0,14.0,20.0,0.0,14.0
42,1,6000,16,8916,8999,84,1,0.0,0.0,16.0,68.0,0.0,0.0,16.0,34.0,16.0,16.0,84.0,0.0,0.0,16.0,34.0,16.0,16.0,84.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,16.0,45.0,16.0,16.0,84.0,0.0,0.0,16.0,23.0,16.0,16.0,84.0
42,2,0,0,0,172,173,3,0.0,56.0,80.0,37.0,0.0,28.0,26.666666666666668,12.333333333333334,34.0,34.0,39.0,0.0,28.0,22.0,13.0,35.0,35.0,35.0,0.0,1.0,12.684198393626966,4.1096093353126513,8.9162772500635032,8.9162772500635032,8.6409875978771478,0.0,2.0,3.0,3.0,4.0,4.0,3.0,0.0,29.0,44.0,17.0,44.0,44.0,51.0,0.0,27.0,14.0,7.0,22.0,22.0,31.0
42,2,0,1,173,949,777,1,270.0,267.0,107.0,133.0,135.0,89.0,35.666666666666664,26.600000000000001,107.33333333333333,74.799999999999997,60.0,135.0,77.0,40.0,18.0,120.5,66.0,45.5,61.0,25.152865973217974,6.1282587702834119,15.640971836813723,58.148277895585373,39.432981119869694,45.171893916460931,2.0,3.0,3.0,5.0,6.0,5.0,4.0,196.0,124.0,40.0,46.0,196.0,124.0,135.0,74.0,66.0,27.0,10.0,27.0,27.0,14.0
42,2,0,2,950,1033,84,3,43.0,0.0,0.0,41.0,43.0,0.0,0.0,41.0,43.0,0.0,41.0,43.0,0.0,0.0,41.0,43.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,43.0,0.0,0.0,41.0,43.0,0.0,41.0,43.0,0.0,0.0,41.0,43.0,0.0,41.0
42,2,0,3,1034,1053,20,1,0.0,4.0,9.0,7.0,0.0,4.0,9.0,7.0,13.0,13.0,16.0,0.0,4.0,9.0,7.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,9.0,7.0,13.0,13.0,16.0,0.0,4.0,9.0,7.0,13.0,13.0,16.0
42,2,0,4,1054,1242,189,3,18.0,17.0,49.0,105.0,18.0,17.0,24.5,35.0,28.0,33.0,77.0,18.0,17.0,24.5,37.0,29.0,33.0,77.0,0.0,0.0,4.5,4.3204937989385739,7.7888809636986149,4.0,40.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,18.0,17.0,29.0,39.0,37.0,37.0,117.0,18.0,17.0,20.0,29.0,18.0,29.0,37.0
42,2,0,5,1243,2009,767,1,498.0,162.0,53.0,54.0,249.0,54.0,53.0,18.0,237.66666666666666,107.5,26.75,249.0,55.0,53.0,22.0,332.0,107.5,23.5,83.0,20.016659728003237,0.0,7.8740078740118111,147.77535503444258,78.5,16.618889854620253,2.0,3.0,1.0,3.0,3.0,2.0,4.0,332.0,78.0,53.0,25.0,352.0,186.0,53.0,166.0,29.0,53.0,7.0,29.0,29.0,7.0
42,2,0,6,2010,2095,86,3,86.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,0.0
42,2,0,7,2096,2148,53,1,6.0,20.0,0.0,27.0,3.0,20.0,0.0,27.0,13.0,20.0,27.0,3.0,20.0,0.0,27.0,13.0,20.0,27.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,20.0,0.0,27.0,23.0,20.0,27.0,3.0,20.0,0.0,27.0,3.0,20.0,27.0
42,2,0,8,2149,2258,110,3,70.0,27.0,0.0,13.0,70.0,27.0,0.0,13.0,48.5,27.0,13.0,70.0,27.0,0.0,13.0,48.5,27.0,13.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,70.0,27.0,0.0,13.0,70.0,27.0,13.0,70.0,27.0,0.0,13.0,27.0,27.0,13.0
42,2,0,9,2259,2999,741,1,342.0,222.0,177.0,0.0,68.400000000000006,55.5,44.25,0.0,741.0,79.799999999999997,44.25,66.0,45.0,44.5,0.0,741.0,72.0,44.5,54.891165045023413,30.573681492420896,19.828956099603428,0.0,0.0,38.033669294455407,19.828956099603428,5.0,4.0,4.0,0.0,1.0,5.0,4.0,167.0,106.0,68.0,0.0,741.0,136.0,68.0,4.0,26.0,20.0,0.0,741.0,26.0,20.0
42,2,3000,0,3000,3394,395,1,347.0,0.0,48.0,0.0,347.0,0.0,48.0,0.0,395.0,48.0,48.0,347.0,0.0,48.0,0.0,395.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,347.0,0.0,48.0,0.0,395.0,48.0,48.0,347.0,0.0,48.0,0.0,395.0,48.0,48.0
42,2,3000,1,3395,3489,95,3,16.0,0.0,1.0,78.0,16.0,0.0,1.0,78.0,17.0,1.0,39.5,16.0,0.0,1.0,78.0,17.0,1.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,38.5,1.0,0.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,1.0,78.0,17.0,1.0,78.0,16.0,0.0,1.0,78.0,17.0,1.0,1.0
42,2,3000,2,3490,3538,49,1,0.0,36.0,0.0,13.0,0.0,36.0,0.0,13.0,36.0,36.0,13.0,0.0,36.0,0.0,13.0,36.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,36.0,0.0,13.0,36.0,36.0,13.0,0.0,36.0,0.0,13.0,36.0,36.0,13.0
42,2,3000,3,3539,3981,443,3,265.0,90.0,57.0,31.0,66.25,30.0,57.0,15.5,137.33333333333334,49.0,29.333333333333332,59.5,28.0,57.0,15.5,46.0,40.0,18.0,20.765054779605084,7.4833147735478827,0.0,2.5,142.08291788795569,21.77154105707724,19.669491322575904,4.0,3.0,1.0,2.0,3.0,3.0,3.0,100.0,40.0,57.0,18.0,338.0,79.0,57.0,46.0,22.0,57.0,13.0,28.0,28.0,13.0
42,2,3000,4,3982,4536,555,1,198.0,273.0,68.0,16.0,99.0,136.5,68.0,16.0,269.5,170.5,42.0,99.0,136.5,68.0,16.0,269.5,170.5,42.0,91.0,90.5,0.0,0.0,261.5,56.5,26.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,190.0,227.0,68.0,16.0,531.0,227.0,68.0,8.0,46.0,68.0,16.0,8.0,114.0,16.0
