Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
47,1,6000,4,7172,7270,99,1,0.0,0.0,0.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,58.0,0.0,41.0,0.0,0.0,29.0,0.0,41.0,0.0,0.0,41.0,29.0,29.0,0.0,41.0,0.0,0.0,41.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,34.0,0.0,41.0,0.0,0.0,41.0,34.0,24.0,0.0,41.0,0.0,0.0,41.0,24.0
47,1,6000,5,7271,7492,222,2,0.0,0.0,50.0,172.0,0.0,0.0,25.0,57.333333333333336,25.0,25.0,222.0,0.0,0.0,25.0,53.0,25.0,25.0,222.0,0.0,0.0,16.0,20.237478982214054,16.0,16.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,41.0,84.0,41.0,41.0,222.0,0.0,0.0,9.0,35.0,9.0,9.0,222.0,222.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,222.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,222.0
47,1,6000,6,7493,7575,83,3,31.0,12.0,0.0,40.0,31.0,12.0,0.0,20.0,43.0,12.0,20.0,31.0,12.0,0.0,20.0,43.0,12.0,20.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,31.0,12.0,0.0,27.0,43.0,12.0,27.0,31.0,12.0,0.0,13.0,43.0,12.0,13.0,83.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0
47,1,6000,7,7576,7624,49,1,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,13.0,0.0,36.0,0.0,0.0,6.5,0.0,36.0,0.0,0.0,36.0,6.5,6.5,0.0,36.0,0.0,0.0,36.0,6.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0,36.0,0.0,0.0,36.0,9.0,4.0,0.0,36.0,0.0,0.0,36.0,4.0
47,1,6000,8,7625,7734,110,2,0.0,0.0,0.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0
47,1,6000,9,7735,7781,47,3,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0
47,1,6000,10,7782,7876,95,1,56.0,0.0,0.0,39.0,56.0,0.0,0.0,19.5,56.0,0.0,19.5,56.0,0.0,0.0,19.5,56.0,0.0,19.5,0.0,0.0,0.0,7.5,0.0,0.0,7.5,1.0,0.0,0.0,2.0,1.0,0.0,2.0,56.0,0.0,0.0,27.0,56.0,0.0,27.0,56.0,0.0,0.0,12.0,56.0,0.0,12.0,39.0,0.0,56.0,0.0,0.0,19.5,0.0,56.0,0.0,0.0,56.0,19.5,19.5,0.0,56.0,0.0,0.0,56.0,19.5,13.5,0.0,0.0,0.0,0.0,0.0,13.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,33.0,0.0,56.0,0.0,0.0,56.0,33.0,6.0,0.0,56.0,0.0,0.0,56.0,6.0
47,1,6000,11,7877,8124,248,2,0.0,0.0,182.0,66.0,0.0,0.0,91.0,33.0,91.0,91.0,248.0,0.0,0.0,91.0,33.0,91.0,91.0,248.0,0.0,0.0,42.0,13.0,42.0,42.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,133.0,46.0,133.0,133.0,248.0,0.0,0.0,49.0,20.0,49.0,49.0,248.0,248.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,248.0
47,1,6000,12,8125,8181,57,3,0.0,9.0,28.0,20.0,0.0,9.0,14.0,20.0,37.0,37.0,24.0,0.0,9.0,14.0,20.0,37.0,37.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,9.0,19.0,20.0,37.0,37.0,29.0,0.0,9.0,9.0,20.0,37.0,37.0,19.0,57.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0
47,1,6000,13,8182,8410,229,1,97.0,0.0,0.0,132.0,48.5,0.0,0.0,66.0,48.5,0.0,66.0,48.5,0.0,0.0,66.0,48.5,0.0,66.0,37.5,0.0,0.0,63.0,37.5,0.0,63.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,86.0,0.0,0.0,129.0,86.0,0.0,129.0,11.0,0.0,0.0,3.0,11.0,0.0,3.0,8.0,0.0,221.0,0.0,0.0,8.0,0.0,221.0,0.0,0.0,221.0,8.0,8.0,0.0,221.0,0.0,0.0,221.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,221.0,0.0,0.0,221.0,8.0,8.0,0.0,221.0,0.0,0.0,221.0,8.0
47,1,6000,14,8411,8514,104,2,49.0,0.0,55.0,0.0,49.0,0.0,55.0,0.0,104.0,55.0,55.0,49.0,0.0,55.0,0.0,104.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,49.0,0.0,55.0,0.0,104.0,55.0,55.0,49.0,0.0,55.0,0.0,104.0,55.0,55.0,74.0,0.0,30.0,0.0,0.0,74.0,0.0,30.0,0.0,0.0,30.0,74.0,74.0,0.0,30.0,0.0,0.0,30.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,74.0,0.0,30.0,0.0,0.0,30.0,74.0,74.0,0.0,30.0,0.0,0.0,30.0,74.0
47,1,6000,15,8515,8576,62,3,0.0,31.0,23.0,8.0,0.0,31.0,23.0,8.0,54.0,54.0,15.5,0.0,31.0,23.0,8.0,54.0,54.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,31.0,23.0,8.0,54.0,54.0,23.0,0.0,31.0,23.0,8.0,54.0,54.0,8.0,62.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0
47,1,6000,16,8577,8924,348,1,79.0,42.0,0.0,227.0,79.0,42.0,0.0,75.666666666666671,60.5,42.0,75.666666666666671,79.0,42.0,0.0,76.0,60.5,42.0,76.0,0.0,0.0,0.0,42.05023450852827,18.5,0.0,42.05023450852827,1.0,1.0,0.0,3.0,2.0,1.0,3.0,79.0,42.0,0.0,127.0,79.0,42.0,127.0,79.0,42.0,0.0,24.0,42.0,42.0,24.0,50.0,0.0,298.0,0.0,0.0,25.0,0.0,298.0,0.0,0.0,298.0,25.0,25.0,0.0,298.0,0.0,0.0,298.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,48.0,0.0,298.0,0.0,0.0,298.0,48.0,2.0,0.0,298.0,0.0,0.0,298.0,2.0
47,1,6000,17,8925,8964,40,2,0.0,0.0,35.0,5.0,0.0,0.0,35.0,5.0,35.0,35.0,40.0,0.0,0.0,35.0,5.0,35.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,35.0,5.0,35.0,35.0,40.0,0.0,0.0,35.0,5.0,35.0,35.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0
47,1,6000,18,8965,8999,35,3,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,35.0,35.0,35.0,0.0,0.0,35.0,0.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,35.0,35.0,35.0,0.0,0.0,35.0,0.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0
47,2,0,0,0,102,103,1,43.0,0.0,11.0,49.0,21.5,0.0,11.0,49.0,27.0,11.0,60.0,21.5,0.0,11.0,49.0,27.0,11.0,60.0,9.5,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,31.0,0.0,11.0,49.0,42.0,11.0,60.0,12.0,0.0,11.0,49.0,12.0,11.0,60.0,103.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,103.0
47,2,0,1,103,1404,1302,2,38.0,90.0,503.0,671.0,19.0,45.0,62.875,74.555555555555557,63.100000000000001,65.888888888888886,293.5,19.0,45.0,68.5,66.0,68.5,69.0,249.0,14.0,3.0,29.040650388722359,53.495817305054821,35.141001693178865,27.682503276516034,120.35260695140758,2.0,2.0,8.0,9.0,10.0,9.0,4.0,33.0,48.0,105.0,209.0,110.0,105.0,491.0,5.0,42.0,10.0,24.0,5.0,10.0,185.0,1234.0,0.0,68.0,0.0,0.0,617.0,0.0,68.0,0.0,0.0,68.0,617.0,617.0,0.0,68.0,0.0,0.0,68.0,617.0,613.0,0.0,0.0,0.0,0.0,0.0,613.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1230.0,0.0,68.0,0.0,0.0,68.0,1230.0,4.0,0.0,68.0,0.0,0.0,68.0,4.0
47,2,0,2,1405,1477,73,3,0.0,0.0,0.0,73.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0
47,2,0,3,1478,1684,207,1,148.0,45.0,0.0,14.0,74.0,45.0,0.0,14.0,193.0,45.0,14.0,74.0,45.0,0.0,14.0,193.0,45.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,45.0,0.0,14.0,193.0,45.0,14.0,52.0,45.0,0.0,14.0,193.0,45.0,14.0,20.0,0.0,187.0,0.0,0.0,20.0,0.0,187.0,0.0,0.0,187.0,20.0,20.0,0.0,187.0,0.0,0.0,187.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,0.0,187.0,0.0,0.0,187.0,20.0,20.0,0.0,187.0,0.0,0.0,187.0,20.0
47,2,0,4,1685,2025,341,2,68.0,0.0,95.0,178.0,34.0,0.0,47.5,59.333333333333336,40.75,47.5,136.5,34.0,0.0,47.5,36.0,34.0,47.5,136.5,7.0,0.0,37.5,49.378357832376544,27.806249297594956,37.5,100.5,2.0,0.0,2.0,3.0,4.0,2.0,2.0,41.0,0.0,85.0,128.0,85.0,85.0,237.0,27.0,0.0,10.0,14.0,10.0,10.0,36.0,187.0,0.0,154.0,0.0,0.0,187.0,0.0,154.0,0.0,0.0,154.0,187.0,187.0,0.0,154.0,0.0,0.0,154.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,187.0,0.0,154.0,0.0,0.0,154.0,187.0,187.0,0.0,154.0,0.0,0.0,154.0,187.0
47,2,0,5,2026,2060,35,3,0.0,0.0,6.0,29.0,0.0,0.0,6.0,29.0,6.0,6.0,35.0,0.0,0.0,6.0,29.0,6.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,29.0,6.0,6.0,35.0,0.0,0.0,6.0,29.0,6.0,6.0,35.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0
47,2,0,6,2061,2465,405,1,118.0,0.0,49.0,238.0,59.0,0.0,49.0,59.5,55.666666666666664,49.0,95.666666666666671,59.0,0.0,49.0,59.5,49.0,49.0,34.0,40.0,0.0,0.0,36.266375611577182,32.998316455372219,0.0,100.94332843509548,2.0,0.0,1.0,4.0,3.0,1.0,3.0,99.0,0.0,49.0,104.0,99.0,49.0,238.0,19.0,0.0,49.0,15.0,19.0,49.0,15.0,155.0,0.0,250.0,0.0,0.0,51.666666666666664,0.0,125.0,0.0,0.0,125.0,51.666666666666664,33.0,0.0,125.0,0.0,0.0,125.0,33.0,45.242556171030934,0.0,74.0,0.0,0.0,74.0,45.242556171030934,3.0,0.0,2.0,0.0,0.0,2.0,3.0,114.0,0.0,199.0,0.0,0.0,199.0,114.0,8.0,0.0,51.0,0.0,0.0,51.0,8.0
47,2,0,7,2466,2576,111,2,0.0,0.0,12.0,99.0,0.0,0.0,12.0,49.5,12.0,12.0,111.0,0.0,0.0,12.0,49.5,12.0,12.0,111.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,12.0,70.0,12.0,12.0,111.0,0.0,0.0,12.0,29.0,12.0,12.0,111.0,111.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,111.0
47,2,0,8,2577,2615,39,3,0.0,0.0,5.0,34.0,0.0,0.0,5.0,34.0,5.0,5.0,39.0,0.0,0.0,5.0,34.0,5.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,34.0,5.0,5.0,39.0,0.0,0.0,5.0,34.0,5.0,5.0,39.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0
47,2,0,9,2616,2661,46,1,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,46.0,46.0,46.0,0.0,0.0,46.0,0.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,46.0,0.0,46.0,46.0,46.0,0.0,0.0,46.0,0.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0
47,2,0,10,2662,2801,140,2,0.0,0.0,42.0,98.0,0.0,0.0,42.0,98.0,42.0,42.0,140.0,0.0,0.0,42.0,98.0,42.0,42.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,42.0,98.0,42.0,42.0,140.0,0.0,0.0,42.0,98.0,42.0,42.0,140.0,140.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,140.0
47,2,0,11,2802,2836,35,3,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0
47,2,0,12,2837,2999,163,1,73.0,0.0,0.0,90.0,36.5,0.0,0.0,45.0,36.5,0.0,45.0,36.5,0.0,0.0,45.0,36.5,0.0,45.0,18.5,0.0,0.0,34.0,18.5,0.0,34.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,55.0,0.0,0.0,79.0,55.0,0.0,79.0,18.0,0.0,0.0,11.0,18.0,0.0,11.0,18.0,0.0,145.0,0.0,0.0,18.0,0.0,145.0,0.0,0.0,145.0,18.0,18.0,0.0,145.0,0.0,0.0,145.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,0.0,145.0,0.0,0.0,145.0,18.0,18.0,0.0,145.0,0.0,0.0,145.0,18.0
47,2,3000,0,3000,3062,63,1,0.0,0.0,37.0,26.0,0.0,0.0,37.0,26.0,37.0,37.0,63.0,0.0,0.0,37.0,26.0,37.0,37.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,37.0,26.0,37.0,37.0,63.0,0.0,0.0,37.0,26.0,37.0,37.0,63.0,46.0,0.0,17.0,0.0,0.0,46.0,0.0,17.0,0.0,0.0,17.0,46.0,46.0,0.0,17.0,0.0,0.0,17.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,46.0,0.0,17.0,0.0,0.0,17.0,46.0,46.0,0.0,17.0,0.0,0.0,17.0,46.0
47,2,3000,1,3063,4115,1053,2,0.0,101.0,320.0,632.0,0.0,25.25,40.0,70.222222222222229,46.777777777777779,46.777777777777779,190.40000000000001,0.0,23.0,24.0,51.0,24.0,24.0,157.0,0.0,12.616952880945542,45.754781170933384,50.81945772979693,75.741927003297448,75.741927003297448,161.96616930705005,0.0,4.0,8.0,9.0,9.0,9.0,5.0,0.0,44.0,157.0,188.0,260.0,260.0,459.0,0.0,11.0,4.0,20.0,4.0,4.0,24.0,1053.0,0.0,0.0,0.0,0.0,1053.0,0.0,0.0,0.0,0.0,0.0,1053.0,1053.0,0.0,0.0,0.0,0.0,0.0,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1053.0,0.0,0.0,0.0,0.0,0.0,1053.0,1053.0,0.0,0.0,0.0,0.0,0.0,1053.0
47,2,3000,2,4116,4168,53,3,7.0,0.0,0.0,46.0,7.0,0.0,0.0,46.0,7.0,0.0,46.0,7.0,0.0,0.0,46.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,46.0,7.0,0.0,46.0,7.0,0.0,0.0,46.0,7.0,0.0,46.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0
47,2,3000,3,4169,4494,326,1,217.0,0.0,0.0,109.0,72.333333333333329,0.0,0.0,54.5,72.333333333333329,0.0,54.5,71.0,0.0,0.0,54.5,71.0,0.0,54.5,5.7927157323275891,0.0,0.0,13.5,5.7927157323275891,0.0,13.5,3.0,0.0,0.0,2.0,3.0,0.0,2.0,80.0,0.0,0.0,68.0,80.0,0.0,68.0,66.0,0.0,0.0,41.0,66.0,0.0,41.0,26.0,0.0,300.0,0.0,0.0,26.0,0.0,300.0,0.0,0.0,300.0,26.0,26.0,0.0,300.0,0.0,0.0,300.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,0.0,300.0,0.0,0.0,300.0,26.0,26.0,0.0,300.0,0.0,0.0,300.0,26.0
