,Dyad,TotalDurationFaceLog1_0s,MeanDurationFaceLog1_0s,FrequencyFace1_0s,TotalDurationMonitorLog1_0s,MeanDurationMonitorLog1_0s,FrequencyMonitor1_0s,TotalDurationKeyboardLog1_0s,MeanDurationKeyboardLog1_0s,FrequencyKeyboard1_0s,TotalDurationAroundLog1_0s,MeanDurationAroundLog1_0s,FrequencyAround1_0s,TotalDurationFaceLog1_200s,MeanDurationFaceLog1_200s,FrequencyFace1_200s,TotalDurationMonitorLog1_200s,MeanDurationMonitorLog1_200s,FrequencyMonitor1_200s,TotalDurationKeyboardLog1_200s,MeanDurationKeyboardLog1_200s,FrequencyKeyboard1_200s,TotalDurationAroundLog1_200s,MeanDurationAroundLog1_200s,FrequencyAround1_200s,TotalDurationFaceLog2_0s,MeanDurationFaceLog2_0s,FrequencyFace2_0s,TotalDurationMonitorLog2_0s,MeanDurationMonitorLog2_0s,FrequencyMonitor2_0s,TotalDurationKeyboardLog2_0s,MeanDurationKeyboardLog2_0s,FrequencyKeyboard2_0s,TotalDurationAroundLog2_0s,MeanDurationAroundLog2_0s,FrequencyAround2_0s,TotalDurationFaceLog2_200s,MeanDurationFaceLog2_200s,FrequencyFace2_200s,TotalDurationMonitorLog2_200s,MeanDurationMonitorLog2_200s,FrequencyMonitor2_200s,TotalDurationKeyboardLog2_200s,MeanDurationKeyboardLog2_200s,FrequencyKeyboard2_200s,TotalDurationAroundLog2_200s,MeanDurationAroundLog2_200s,FrequencyAround2_200s
37,49,2.766319109226186,0.6898082792944307,15,2.9338568698359038,1.170932950247736,8,2.9583764870102223,0.7965056935470984,15,0.0,0.0,0,2.8292840659163265,0.5859330962527961,20,2.7557816039234,0.8010045764163588,12,2.77050321574876,0.660322634911902,16,1.6486586255873816,0.5306282510621705,6,2.8449093838194073,0.6693365318662268,17,4.209160236650682,1.637782385443243,16,1.1631508098056809,0.7419373447293773,2,0.0,0.0,0,2.1041341542702074,1.0296194171811581,4,4.164077900236776,2.6149597780361984,5,0.4906229164484712,0.4906229164484712,1,0.0,0.0,0
38,50,3.0524276172305362,0.8520484631458015,15,2.2582848340974655,1.349515109616594,3,2.5902671654458267,0.7519876805828787,11,3.0476920124847022,1.1723674649106048,9,1.4190841839428814,0.5784842722398055,4,2.3918162267219882,2.3918162267219882,1,2.793208009442517,1.2685113254635072,6,3.5779478934066544,2.533696813957432,3,3.548659073338617,1.1789968182557589,15,2.1709566505156093,0.746462239327667,7,1.1314021114911006,0.7178397931503168,2,3.711130063048756,1.2974631474132747,15,2.163323025660538,0.7419373447293773,7,2.5952547069568657,1.247032293786383,5,1.7749523509116738,1.2383742310432684,2,4.196700568859629,1.93895964322879,11
39,51,3.3855195689429256,1.0236492501946544,16,0.0,0.0,0,2.100060828882572,0.4682660093471948,12,0.7576857016975165,0.4489502200479032,2,3.732098573233913,1.3640244067598541,14,0.26236426446749106,0.26236426446749106,1,2.0237526358192475,0.46810789408083636,11,0.6061358035703156,0.6061358035703156,1,3.5881378843124043,0.9549285245795691,22,2.634284050862601,1.0464832232331631,7,3.414442608412176,1.042923382807521,16,2.6508917872622613,0.787079000394149,11,3.4446824936018943,0.9229352745928237,20,2.72785282839839,1.0251451367862372,8,3.300762984340385,1.1561821404895876,12,3.064947342575464,1.1849032416055854,9
40,52,3.0236716422432326,0.7357453744814563,18,2.0959708436310462,0.4665253648694108,12,1.410986973710262,0.4824261492442928,5,1.6613976513648114,0.5371429320833642,6,2.782951509275328,0.5643663906940205,20,2.0455399900041544,0.5585570265871805,9,0.36000273403140703,0.36000273403140703,1,1.8971199848858813,0.6649763035932491,6,3.5798083590595744,0.736964684059999,32,3.1075717553095266,0.8856024030687053,15,2.8507065015037334,0.6723440529301822,17,2.719100037288795,1.0191481173138628,8,3.4318343511240452,0.946019848345865,19,1.4816045409242156,0.6151856390902335,4,3.309325727790273,1.0589470322756782,14,2.7767467323884447,0.9836031798944515,9
41,53,3.3416832541297476,1.0809977419671275,14,3.289644895756408,1.094329626876109,13,1.2237754316221157,0.7884573603642703,2,1.892107443062337,0.8789349453303861,4,3.0834378539730967,1.0626186860202043,11,3.077312260546414,0.907682357337555,14,0.9028677115420144,0.550046336919272,2,2.3059128830867204,1.0319975395861256,5,3.513533511056407,1.0701052207417838,17,3.539025087457483,1.1280362382359954,16,0.0,0.0,0,2.151762203259462,0.8183103235139513,6,3.042933875038285,1.2515717831252149,8,3.283414346005772,1.2716314527997508,10,0.6418538861723947,0.371563556432483,2,3.2859112262043593,2.0059743897979634,4
42,54,3.3463891451671604,0.604481543474289,33,2.667228206581955,0.85015092936961,10,2.8641038310755547,0.6024928122918145,20,1.2809338454620642,0.41871033485818504,5,3.036554268074246,0.664976303593249,21,1.1837700970084166,0.5627853626967018,3,2.970414465569701,0.8034952377288107,15,3.339321977944068,1.1289176381634387,13,3.7954891891721947,1.0617077317326586,23,2.8583840824027678,0.913863546216544,11,3.0476920124847022,0.6706743247078867,21,2.2300144001592104,1.1233049012584813,4,4.015782239718998,1.2143535203804967,23,2.6602595372658615,0.9073621011298537,9,2.655586631566469,0.6324531118876888,15,2.328902401311419,0.7693363189174917,8
43,55,2.732200661334493,0.5631184184866247,19,1.2237754316221157,0.47000362924573563,4,2.9373966965410276,0.8647274955224873,13,1.33500106673234,0.5306282510621704,4,2.3978952727983707,0.8873031950009029,7,0.8183103235139513,0.4906229164484712,2,1.8614928072427301,0.6447735962757295,6,2.0626344233634546,0.9994056385846617,4,2.766319109226186,0.8072196368197931,12,1.3862943611198906,0.5596157879354227,4,3.730501128804756,1.3119299458310283,15,2.473733349189875,1.1547825601351642,5,3.5908990457537326,0.9855798557703241,21,1.4508328822574619,0.597003320007043,4,2.9618307218783095,1.041453874828161,10,3.323836260504687,1.0688074244097583,14
44,56,3.8423155930033257,1.0134639769588731,26,1.252762968495368,0.4855078157817008,4,2.3059128830867204,0.5612018310910575,12,2.120263536200091,0.550046336919272,10,4.006726940897444,1.3858312909564874,18,1.5960148921019597,0.6847789308894288,4,2.0059743897979634,0.7286215687536051,6,1.8666607774011728,0.4746225751020301,9,3.1891036665345305,0.5464340512333583,32,3.459466289786131,1.2146844599208637,13,2.8013381355257674,0.6763400622435641,16,3.3843902633457743,0.9490805546971458,18,2.9231615807191558,0.6556092612408803,19,2.8678989020441064,1.0453677741492975,9,2.5776883832389665,0.9245895346888501,8,3.629660094453965,1.2374075804121734,15
45,57,3.3105430133940246,0.9745596399981308,16,1.1735135968412274,0.44361687407254063,4,3.2347491740244907,1.0090001299784226,14,1.9878743481543455,1.1314021114911006,3,3.484312288372662,0.8905066147184405,22,0.15415067982725836,0.15415067982725836,1,3.1340438893515032,0.8294932357536969,17,1.698669046162043,0.556436135018043,6,3.8394523125933104,1.5040773967762742,13,2.762117422372486,1.549333988364395,4,2.506885556506776,0.8117529229677923,9,3.0985896589936988,1.0166387057084372,12,3.6788291182604347,1.3236587901284056,14,0.9028677115420144,0.9028677115420144,1,2.0583881324820035,0.8614824953791601,5,3.8169794567412523,1.6950038007637471,10
46,58,3.5085558999826545,0.8544153281560675,24,2.5649493574615367,0.8472978603872034,9,0.3829922522561059,0.2097205309820691,2,2.348195604246098,0.718742727748909,9,3.5610460826040513,1.289444535129973,13,2.0959708436310462,0.702625924514489,7,0.3829922522561059,0.3829922522561059,1,2.710269957840523,1.1001983318237445,7,3.7248898916369693,1.2610617713100631,16,2.585254623622282,1.1133184360578052,6,1.442989704796436,1.442989704796436,1,3.005682604407159,1.3198492617117379,7,3.8698111566188365,1.591500211747433,12,2.5546399878026755,1.2159013751912098,5,1.1735135968412274,1.1735135968412274,1,3.3416832541297476,1.4834966890762533,8
47,59,3.0236716422432326,0.7079493663650809,19,1.7749523509116738,0.6830968447064438,5,2.473733349189875,0.791818708066975,9,1.892107443062337,0.5330762327008104,8,3.1164738912501195,1.1495166185298773,10,0.0,0.0,0,2.075266170269355,1.0085660079833259,4,1.7578579175523736,0.6729444732424258,5,3.787970356758167,1.2639051450486098,17,2.9890432854031945,1.211444819164637,8,1.8971199848858813,0.6649763035932491,6,2.77050321574876,1.25117440581023,6,3.312973148247316,1.5646397695342058,7,0.3364722366212129,0.3364722366212129,1,0.7096764825111558,0.7096764825111558,1,2.0237526358192475,0.8386894858506035,5
48,60,3.882250847094476,1.4805217037853835,14,0.9932517730102834,0.3541718137206139,4,0.0,0.0,0,1.410986973710262,0.4824261492442928,5,3.634951112088381,1.2908055939412184,14,1.547562508716013,0.4803664162812822,6,1.2901505005669882,0.5058130819424463,4,1.7578579175523736,0.6729444732424258,5,4.206184043977636,1.6876327600191572,15,2.536338823420271,1.0780315809680892,6,0.8472978603872034,0.8472978603872034,1,2.5520459526256287,1.0893098960057963,6,3.47918670052385,1.5024299499456752,9,2.886661178499629,1.3408319870431333,6,0.5690945318899664,0.5690945318899664,1,3.4719664525503626,1.6969253665572162,7
49,61,3.094068174274853,0.6300890445928083,24,3.0301337002713233,1.0885619528146082,10,2.3948603691032164,0.6450386022399147,11,2.4538745405402715,0.8455105498131078,8,3.0106208860477417,0.7912942416994697,16,1.8666607774011728,0.6476848064831879,6,2.0412203288596382,0.7498425242364906,6,2.4849066497880004,0.8649974374866045,8,3.3214324131932926,0.7705107171734332,23,3.114995694380809,1.0276333192095288,12,1.892107443062337,0.6621150713122169,6,3.803695128542518,1.5380612495918726,12,3.064947342575464,0.730172503149791,19,2.147878703233064,0.9216098933517549,5,0.9295359586241757,0.5690945318899664,2,4.134633081136212,1.4849658886269201,18
50,62,3.461560531389246,0.9041538853527585,21,1.9411368703026557,0.5086009287438795,9,0.8472978603872034,0.8472978603872034,1,1.6094379124341003,0.4519851237430572,7,3.0524276172305362,0.697305190708609,20,2.0412203288596382,0.4756693667814129,11,1.5114575040738967,0.6330432564902398,4,1.9832976811269336,0.5784842722398055,8,3.4404180948154366,1.1496674594683938,14,3.4965075614664802,1.1420974006078486,15,1.2431935174792172,0.6000567574939335,3,0.42744401482693956,0.42744401482693956,1,3.5155176386914535,0.9997284795882727,19,4.017583501088638,1.4374160721604097,17,0.0,0.0,0,0.0,0.0,0
51,63,3.106080330722856,0.7010523600670585,21,0.0,0.0,0,3.3933891992143437,0.9218890669995761,19,1.582409240046181,0.8280664984593159,3,3.355735007585398,0.8685000680378065,20,0.5306282510621704,0.5306282510621704,1,3.1135153092103742,0.9760099665757773,13,2.075266170269355,0.6907633892046691,7,3.1105479479825724,0.7034117791718281,21,0.0,0.0,0,3.9166788169643403,1.2784942248326936,19,2.9014215940827497,0.8892620594862358,12,3.4457457579232242,1.0247054023787292,17,2.7013612129514133,1.3297240096314964,5,3.0524276172305362,1.2586977040151826,8,3.459466289786131,1.4866423349541726,9
52,64,2.5468376075184906,0.6445493055940671,13,2.412933150162911,0.8970593699462676,7,1.892107443062337,0.8789349453303861,4,3.380994674344636,1.3454723665996355,10,1.4508328822574619,0.5027934520687264,5,2.533696813957432,1.916922612182061,2,0.9555114450274363,0.5877866649021191,2,3.4636503963087053,2.1671471220989416,4,2.894068619777491,0.884685392458824,12,0.42744401482693956,0.42744401482693956,1,1.8614928072427301,0.6447735962757295,6,4.230719131409097,1.7648123329810752,14,2.33214389523559,1.0508216248317612,5,0.0,0.0,0,0.8472978603872034,0.5108256237659906,2,4.427637145925934,2.5509321600471497,7
53,65,3.0252910757955354,0.6830968447064438,20,1.1096621248546947,0.7014459833746404,2,2.5520459526256287,0.6472374792558675,13,1.0761394328160512,0.39429180751003917,4,3.042933875038285,0.6923134998113678,20,0.550046336919272,0.31237468504215243,2,2.33214389523559,0.7096764825111558,9,1.912008597379632,0.6735112060430865,6,4.3183766075974255,1.6321411944109174,18,0.8614824953791601,0.8614824953791601,1,2.2617630984737906,0.6706743247078867,9,2.52038103798166,0.9682504708048661,7,3.9180050771056933,1.406403314042604,16,1.1939224684724346,0.5690945318899664,3,1.4586150226995167,0.7419373447293771,3,3.1986731175506815,1.1430640512389434,11
54,66,3.1030907918744903,0.5977087874084354,26,1.6739764335716716,0.6241543090729939,5,2.6026896854443837,0.5511769192895581,17,1.5332765514685363,0.546192767603282,5,3.017167554274056,0.762270762458167,17,2.7557816039234,0.7576857016975165,13,1.582409240046181,0.439789850649239,7,3.190476350346503,0.9373996950843904,15,3.485334260868355,0.7375489668694928,29,3.8501476017100584,1.0986122886681098,23,1.1735135968412274,0.44361687407254063,4,2.448127398284704,0.5948839267728806,13,3.060270794691562,0.6545323444321658,22,3.4584175219920468,1.213923135179104,13,1.8666607774011728,0.8614824953791601,4,3.2360606496223014,0.9270658050421137,16
55,67,3.456316680883235,1.1609161720042644,14,0.0,0.0,0,2.9923933722884763,1.0624092400041492,10,0.4906229164484712,0.2751032902449208,2,3.3684445951903474,1.0994056246875055,14,0.8892620594862358,0.8892620594862358,1,3.169685580677429,1.1225655296906025,11,2.204604684633842,0.7665746491147625,7,2.3191143949452564,0.5675209674425359,12,2.8213788864092133,1.0902440389975931,8,3.595484106514383,1.2126021310239905,15,3.261935314328648,1.2556160374777745,10,3.2094986630556037,0.8417268153377483,18,2.517696472610991,0.9664405155596266,7,3.5331998282664028,1.3269276283847133,12,3.0985896589936988,1.392229096639705,7
56,68,2.994064216453294,0.8997443357597462,13,3.066501344442198,0.9953072721923795,12,1.667706820558076,0.7299611536826617,4,2.4306850956213615,1.1227627489003928,5,3.0122615755052013,1.2286654169163074,8,2.932082246477535,1.5158595654745342,5,0.0,0.0,0,2.745131876006742,0.9626087068981981,9,3.162658144869972,1.117622365893083,11,2.1041341542702074,0.7073318155519017,7,2.766319109226186,1.552867560945706,4,2.533696813957432,0.8960880245566357,8,2.338595530517079,0.849336597077052,7,2.4595888418037104,0.9276544905244701,7,3.2135282185416054,1.9411368703026557,4,3.8753590210565547,1.7439688053917066,10
57,69,2.1041341542702074,0.4149438520627081,14,2.52038103798166,0.7623622495814184,10,3.353406717825807,0.9295359586241757,18,1.4190841839428814,0.5784842722398055,4,1.7227665977411035,0.4128452154057869,9,3.432911357151683,0.9801345673290477,18,2.9583764870102223,0.7615843421131738,16,2.528391761727739,0.8248250045351451,9,2.247776856499051,0.570808328367701,11,2.186051276738094,1.0902440389975931,4,3.861431219312086,1.318351358495776,17,3.4318343511240452,0.9794393987226719,18,2.0794415416798357,0.3629054936893685,16,2.751535313041949,0.9028677115420144,10,3.667826044916104,0.9269009109861704,25,3.361532125269724,0.7482664797810249,25
58,70,2.7788192719904172,0.7708202188781633,13,2.7952467461323653,1.2700726060304597,6,2.69237238838298,0.7222079748230694,13,1.1526795099383853,0.5436154465889816,3,3.254242968705492,0.7819426793430766,21,2.528391761727739,0.9736607635331137,7,2.4876805766707255,0.6520357923175141,12,0.6061358035703156,0.3483066942682158,2,3.4011973816621555,0.8157495026522777,23,0.7731898882334819,0.45953232937844024,2,4.044220175039532,1.3358778752058746,20,1.6160824551527688,1.104152469043725,2,3.2000327370667208,0.9434734664679574,15,1.692552819144607,1.168345626682785,2,4.07753744390572,1.4403615823901663,18,2.0455399900041544,1.1769441319380167,3
59,71,3.654115461677596,0.9184217928831093,25,1.0647107369924282,0.4906229164484712,3,2.373354163882253,0.452697882148143,17,0.0,0.0,0,3.6331905482533475,0.9055667685111795,25,1.8718021769015913,1.3217558399823195,2,2.70359585075283,0.508919045495409,21,1.33500106673234,0.5306282510621704,4,3.673765816303888,1.039771788645176,21,2.70805020110221,1.0116009116784799,8,3.183594010723561,0.826447064907013,18,0.23638877806423034,0.23638877806423034,1,3.456316680883235,0.8238098790799899,24,2.7557816039234,1.044390734501471,8,3.733693469903729,0.9937660440424458,24,1.3523928094442093,0.6706743247078868,3
60,72,3.787215354834798,1.524847844133481,12,2.2442495159810822,0.7906195233687655,7,1.7346010553881064,0.7731898882334819,4,1.3523928094442093,0.6706743247078868,3,3.9721769282478934,1.1833263428409393,23,2.7536607123542622,0.6830968447064438,15,1.4739999415389964,0.6106709587357069,4,1.62924053973028,0.7055697005585024,4,3.4924589729404802,0.9232505828092149,21,3.378724525810097,1.1567199194753903,13,1.4663370687934272,0.6061358035703156,4,3.461560531389246,1.4077296418399556,10,3.8103593516516456,1.2013377566879309,19,3.2334359761995306,1.1678744841534572,11,0.42744401482693956,0.42744401482693956,1,3.071148912838745,1.0542064387255523,11
61,73,3.667826044916104,1.2194769908619012,16,0.0,0.0,0,2.533696813957432,0.8960880245566357,8,0.4054651081081644,0.22314355131420976,2,3.0007198150650303,1.0066298989564595,11,0.0,0.0,0,2.9141606198601795,1.1566191079424657,8,2.1242555574696285,0.719000559386279,7,3.687211397013239,1.329975930529667,14,0.26236426446749106,0.26236426446749106,1,3.512539968997529,1.447702989248534,10,2.049841071903545,0.6129308467031442,8,3.855099858028525,1.2721505288560464,18,0.42744401482693956,0.42744401482693956,1,3.2758860795849802,0.9924283888550781,15,2.1594842493533726,0.5690945318899664,10
62,74,4.031877967236425,1.7972996496036704,11,0.0,0.0,0,1.4508328822574619,0.736632292499684,3,0.42744401482693956,0.42744401482693956,1,3.7580945231354095,0.9594484579867759,26,0.0,0.0,0,2.049841071903545,0.6763400622435641,7,2.0149030205422647,0.4643056081310978,11,4.425644716496138,2.1407789219013567,11,1.916922612182061,1.0761394328160512,3,0.9555114450274363,0.42744401482693956,3,0.4906229164484712,0.4906229164484712,1,4.207673247529104,1.5428231633521163,18,1.496642418288756,0.6241543090729939,4,2.819392788437584,0.7942679519597359,13,1.213923135179104,0.780852760979051,2
63,75,3.0985896589936988,0.7774542870199393,18,0.8034952377288107,0.4803664162812822,2,2.766319109226186,0.9122827104766164,10,0.6061358035703156,0.6061358035703156,1,2.72785282839839,0.7419373447293773,13,0.0,0.0,0,2.3577043922151253,0.7241432809289092,9,0.659245628884264,0.3829922522561059,2,3.856510295497887,1.4077296418399554,15,2.4932054526026954,0.8702467933727484,8,3.2360606496223014,1.1105774567263829,12,1.0874389880699844,0.6847789308894288,2,2.662587827025453,0.8472978603872037,10,2.2925347571405443,1.0224509277025458,5,3.6489251386069035,1.4157183106877762,12,3.0023768162726596,1.221321442660549,8
64,77,3.131136910560194,0.9001613499442714,15,2.2823823856765264,0.6819738799618201,9,2.1242555574696285,0.6527591196546573,8,0.9932517730102834,0.6151856390902335,2,3.4709307196768306,1.2801619426834825,12,1.8769172775683618,0.6534819241675138,6,1.041453874828161,1.041453874828161,1,0.0,0.0,0,3.9415818076696905,1.7211419020141017,11,2.8791984572980396,0.9271407478982209,11,1.547562508716013,0.8034952377288107,3,1.8666607774011728,1.3173014896329391,2,4.01397772795114,1.6452009782799288,13,2.403937587254333,0.7507170323814232,9,1.2716314527997508,0.6181841420864901,3,1.9411368703026557,0.6903655375980685,6
65,78,3.589979505459054,1.0843130086566923,18,0.5877866649021191,0.5877866649021191,1,1.2335316065674804,0.47519844612283957,4,1.582409240046181,0.5728610146854434,5,3.5273404365025103,1.0074455596868361,19,0.5690945318899664,0.32449604557449724,2,0.0,0.0,0,2.5520459526256287,0.581594694654198,15,4.0633124529743725,1.3143208614948014,21,2.348195604246098,0.718742727748909,9,1.6739764335716716,0.6241543090729939,5,2.723486009232049,0.7394923557363106,13,4.151564702551992,1.4565729554185218,19,2.4624337939359418,0.9295359586241757,7,0.7731898882334819,0.32850406697203605,3,2.7767467323884447,0.8627620860847851,11
66,79,0.9426080401915283,0.4201712554978598,3,1.3862943611198906,0.6931471805599453,3,3.039749158970765,0.9776993600027986,12,2.2155737160044158,1.1124056108004454,4,0.8034952377288107,0.26875406256626205,4,0.7259370033829361,0.7259370033829361,1,2.2300144001592104,1.1233049012584813,4,3.688045773365359,1.5134608436420718,11,3.2013905105271814,1.1449945537690014,11,1.4663370687934272,0.7472144018302211,3,1.561647248597752,0.5615187380815089,5,3.9920657131016823,1.9325943730795412,9,3.1354942159291497,1.0986122886681098,11,0.0,0.0,0,0.2097205309820691,0.2097205309820691,1,4.103194177499083,1.719096868852141,13
67,80,2.6855773452501515,0.7602864833975739,12,2.9356283494842854,1.5187835441659694,5,2.8903717578961645,0.9343092373768334,11,2.9159673050851285,1.0103880552532707,10,1.9218125974762528,0.6791609385852054,6,2.9231615807191558,1.256836293883004,7,2.3092296357127142,1.1837700970084166,4,3.2555291425162363,1.3271732381120933,9,1.8191584434161694,0.8292793548845254,4,3.091042453358316,1.5040773967762742,6,2.4277482359480516,1.120591195386885,5,4.122283930911342,2.5756610130564646,5,1.7287013332609182,1.7287013332609182,1,3.9614478887556692,2.6306890799447418,4,0.7096764825111558,0.7096764825111558,1,3.1354942159291497,1.6863989535702288,5
